id_client;id_group;city;nflag_purchase;time_came
24362581;0;Moscow;0;18.05.2021
24362372;1;Moscow;0;09.02.2021
24359734;1;Novosibirsk;0;25.08.2020
24358507;1;Moscow;1;11.12.2021
24361955;1;Novosibirsk;1;28.06.2020
24357065;0;Novosibirsk;0;02.07.2021
24361623;0;Moscow;1;06.05.2020
24360496;1;Kazan;0;06.04.2020
24361002;1;Moscow;1;07.01.2021
24361746;0;Saint-Petersbourg;1;28.10.2021
24361209;1;Moscow;0;04.09.2020
24360696;1;Moscow;1;09.09.2021
24359391;0;Novosibirsk;0;21.07.2021
24361109;1;Saint-Petersbourg;1;10.06.2021
24361085;0;Saint-Petersbourg;1;10.11.2021
24361517;0;Saint-Petersbourg;0;29.05.2021
24362376;0;Kazan;1;07.10.2020
24361897;1;Moscow;0;10.12.2021
24360618;0;Novosibirsk;1;03.12.2021
24362985;1;Vladivostok;1;02.12.2021
24357751;1;Kazan;1;28.04.2020
24357626;1;Saint-Petersbourg;0;16.08.2021
24358817;1;Kazan;1;16.11.2021
24362601;0;Novosibirsk;0;11.07.2021
24359632;0;Saint-Petersbourg;0;23.05.2020
24356854;0;Saint-Petersbourg;1;11.03.2020
24357891;1;Kazan;0;16.02.2021
24362972;0;Vladivostok;0;07.08.2021
24359648;1;Novosibirsk;0;22.04.2021
24362033;1;Novosibirsk;1;15.10.2020
24357021;1;Moscow;1;04.08.2021
24361945;1;Moscow;0;24.06.2021
24358222;0;Kazan;1;28.06.2020
24357342;1;Saint-Petersbourg;0;05.04.2021
24357973;1;Saint-Petersbourg;0;06.11.2020
24359113;0;Kazan;1;29.03.2021
24358431;0;Moscow;0;04.09.2020
24362113;0;Kazan;0;08.09.2020
24361870;1;Novosibirsk;0;16.07.2020
24360170;0;Saint-Petersbourg;0;13.02.2021
24358300;0;Kazan;0;16.09.2020
24360730;1;Moscow;1;26.09.2021
24359224;1;Novosibirsk;0;05.01.2021
24358316;1;Novosibirsk;0;18.09.2021
24360330;0;Moscow;1;06.04.2021
24357285;0;Kazan;1;02.11.2020
24359147;0;Kazan;1;29.03.2020
24359409;1;Novosibirsk;1;12.10.2020
24362378;1;Novosibirsk;1;23.11.2020
24358481;0;Moscow;0;02.09.2021
24357620;1;Moscow;1;26.07.2021
24362592;0;Novosibirsk;0;18.01.2020
24361785;1;Moscow;0;27.10.2020
24362705;1;Novosibirsk;1;09.04.2020
24356815;1;Moscow;1;23.08.2021
24359994;1;Moscow;1;20.10.2021
24360403;0;Saint-Petersbourg;0;09.07.2020
24361137;0;Moscow;0;27.09.2021
24361470;0;Saint-Petersbourg;0;22.07.2021
24362447;1;Moscow;1;17.10.2021
24363151;1;Vladivostok;1;04.01.2021
24360550;1;Saint-Petersbourg;0;20.06.2020
24361800;1;Moscow;0;07.02.2021
24357825;1;Moscow;0;22.06.2021
24360847;1;Novosibirsk;0;30.09.2021
24360705;1;Kazan;1;03.08.2021
24358916;1;Saint-Petersbourg;1;03.11.2021
24357548;1;Kazan;0;12.07.2021
24361672;0;Saint-Petersbourg;1;01.07.2020
24361821;0;Kazan;0;22.02.2020
24360688;0;Novosibirsk;1;12.10.2021
24360267;0;Kazan;1;21.04.2020
24358085;1;Kazan;0;24.01.2020
24362439;1;Novosibirsk;0;28.07.2020
24357312;1;Novosibirsk;0;18.05.2021
24357415;1;Novosibirsk;0;11.10.2021
24362761;0;Vladivostok;0;25.03.2020
24360194;0;Moscow;0;15.01.2021
24362913;1;Vladivostok;0;16.10.2021
24361916;0;Novosibirsk;0;31.07.2021
24361875;1;Moscow;0;12.07.2020
24359535;1;Kazan;0;20.10.2021
24362878;0;Vladivostok;0;26.04.2020
24360780;1;Novosibirsk;0;02.03.2021
24360594;0;Moscow;0;06.11.2020
24360205;1;Moscow;0;04.01.2021
24358245;0;Moscow;0;19.11.2020
24356873;1;Novosibirsk;0;03.01.2020
24359005;0;Saint-Petersbourg;1;16.10.2021
24357435;1;Moscow;0;27.02.2020
24360671;1;Moscow;1;25.08.2021
24362684;1;Saint-Petersbourg;1;13.07.2020
24359716;0;Moscow;1;30.10.2020
24357605;1;Moscow;1;28.03.2021
24359387;0;Moscow;0;28.08.2021
24363082;1;Vladivostok;0;12.07.2021
24362186;1;Novosibirsk;0;09.07.2020
24357820;1;Moscow;1;24.10.2020
24358534;1;Novosibirsk;1;11.04.2021
24360910;1;Saint-Petersbourg;0;23.03.2021
24360545;0;Moscow;1;23.03.2020
24360779;0;Novosibirsk;0;08.10.2020
24359273;0;Novosibirsk;0;26.04.2020
24358521;0;Novosibirsk;0;06.11.2021
24357926;0;Saint-Petersbourg;0;10.10.2021
24362533;0;Kazan;0;21.06.2020
24358321;1;Saint-Petersbourg;0;22.06.2021
24357615;0;Moscow;0;17.01.2021
24357585;1;Novosibirsk;0;22.05.2020
24359241;1;Novosibirsk;0;06.07.2021
24360824;1;Moscow;0;28.12.2021
24362184;1;Novosibirsk;1;28.05.2020
24357864;1;Moscow;0;03.06.2021
24357840;0;Saint-Petersbourg;0;21.08.2021
24358329;1;Novosibirsk;0;12.02.2020
24357644;0;Novosibirsk;1;21.09.2021
24362377;1;Novosibirsk;0;03.04.2021
24360811;0;Saint-Petersbourg;1;28.11.2021
24359609;1;Kazan;0;31.08.2020
24357013;1;Saint-Petersbourg;1;18.04.2021
24360733;1;Saint-Petersbourg;0;28.07.2021
24362525;1;Saint-Petersbourg;0;12.09.2021
24362490;1;Kazan;1;22.01.2021
24362258;1;Kazan;0;12.03.2021
24358151;1;Novosibirsk;1;28.07.2021
24356852;1;Novosibirsk;0;27.12.2021
24360915;0;Novosibirsk;0;20.12.2021
24361141;1;Saint-Petersbourg;0;25.04.2020
24356796;0;Kazan;0;23.08.2020
24362507;1;Saint-Petersbourg;0;07.09.2020
24358119;0;Novosibirsk;0;10.02.2021
24359477;1;Kazan;0;11.08.2020
24363091;0;Vladivostok;1;12.07.2021
24361027;0;Moscow;0;28.03.2020
24361612;1;Moscow;0;22.09.2020
24359780;0;Moscow;0;10.01.2020
24359552;1;Saint-Petersbourg;0;25.08.2020
24358345;1;Saint-Petersbourg;0;22.03.2021
24357968;0;Kazan;0;22.03.2021
24358682;1;Saint-Petersbourg;0;07.08.2020
24360665;1;Novosibirsk;1;26.06.2020
24363064;1;Vladivostok;0;08.05.2021
24357009;0;Moscow;0;09.09.2021
24358248;0;Saint-Petersbourg;0;27.01.2021
24356825;1;Kazan;1;17.03.2021
24360440;0;Moscow;0;23.02.2020
24361626;1;Moscow;0;29.08.2021
24359599;1;Moscow;1;10.03.2020
24362352;0;Saint-Petersbourg;0;06.11.2020
24359531;1;Saint-Petersbourg;0;03.05.2020
24361352;1;Moscow;0;16.11.2021
24362109;0;Novosibirsk;0;24.11.2020
24358680;0;Novosibirsk;0;15.06.2020
24357387;1;Moscow;0;21.04.2020
24361337;0;Moscow;0;02.07.2020
24359464;0;Kazan;0;25.02.2020
24358568;1;Moscow;0;27.09.2021
24357863;1;Novosibirsk;0;15.09.2020
24361222;0;Saint-Petersbourg;0;20.07.2021
24359299;1;Kazan;1;09.10.2020
24359553;0;Kazan;1;03.01.2021
24358935;1;Moscow;0;02.01.2021
24358864;0;Novosibirsk;0;29.06.2021
24363063;0;Vladivostok;0;08.05.2021
24361627;1;Novosibirsk;0;04.06.2021
24357865;1;Novosibirsk;0;01.02.2021
24358021;1;Moscow;0;05.12.2021
24361189;1;Novosibirsk;0;15.01.2020
24360349;0;Saint-Petersbourg;1;28.04.2020
24362222;0;Saint-Petersbourg;0;23.12.2021
24362120;1;Moscow;0;11.12.2020
24362957;0;Vladivostok;1;16.04.2021
24360983;0;Kazan;0;24.03.2020
24361754;0;Novosibirsk;0;29.08.2021
24360293;0;Saint-Petersbourg;0;15.04.2021
24358459;1;Moscow;0;08.12.2020
24356943;1;Novosibirsk;1;31.05.2020
24357925;0;Moscow;0;07.06.2021
24360956;0;Saint-Petersbourg;0;26.06.2021
24362086;1;Saint-Petersbourg;0;17.08.2020
24358701;1;Saint-Petersbourg;0;06.05.2020
24362619;1;Moscow;1;24.10.2021
24362391;1;Moscow;0;18.06.2020
24358611;1;Saint-Petersbourg;0;17.01.2021
24363008;0;Vladivostok;0;22.05.2021
24361250;1;Saint-Petersbourg;0;28.06.2020
24358516;1;Moscow;0;04.11.2021
24359643;0;Moscow;1;15.05.2021
24361811;1;Kazan;0;08.01.2020
24362886;1;Vladivostok;0;26.11.2020
24359363;1;Moscow;0;20.05.2021
24361452;0;Moscow;0;03.06.2021
24360858;1;Saint-Petersbourg;1;01.07.2021
24359850;0;Moscow;0;15.01.2021
24359179;1;Saint-Petersbourg;0;27.01.2021
24362249;1;Moscow;0;12.10.2021
24357752;0;Moscow;0;03.12.2020
24362522;0;Kazan;0;08.04.2020
24363173;1;Vladivostok;0;29.12.2021
24361949;1;Saint-Petersbourg;1;06.11.2020
24357219;1;Saint-Petersbourg;0;23.09.2021
24359028;0;Saint-Petersbourg;1;07.04.2021
24361378;1;Saint-Petersbourg;1;10.12.2020
24361205;0;Novosibirsk;0;22.07.2020
24361696;1;Novosibirsk;0;06.12.2020
24360771;0;Moscow;0;19.02.2021
24358902;1;Saint-Petersbourg;0;12.12.2021
24357328;0;Moscow;0;09.11.2020
24362468;0;Saint-Petersbourg;0;17.04.2020
24357096;1;Novosibirsk;0;08.06.2021
24362444;0;Novosibirsk;1;02.05.2020
24359585;1;Saint-Petersbourg;1;25.05.2021
24358874;0;Moscow;1;19.12.2021
24360125;0;Kazan;0;08.04.2021
24363024;1;Vladivostok;0;27.06.2021
24358410;0;Saint-Petersbourg;1;25.05.2021
24363059;1;Vladivostok;0;24.09.2021
24358576;0;Saint-Petersbourg;1;04.02.2021
24357546;1;Novosibirsk;1;29.03.2020
24358693;0;Saint-Petersbourg;0;12.03.2021
24363055;0;Vladivostok;0;31.05.2021
24359541;0;Saint-Petersbourg;0;02.09.2021
24359978;0;Moscow;1;18.12.2021
24357093;0;Saint-Petersbourg;1;05.05.2020
24360391;0;Moscow;0;13.12.2020
24359831;1;Saint-Petersbourg;0;26.06.2021
24359800;1;Moscow;1;17.04.2021
24358623;0;Moscow;0;31.03.2020
24358357;1;Saint-Petersbourg;0;01.02.2021
24362004;0;Kazan;0;08.09.2021
24357472;0;Saint-Petersbourg;1;26.08.2021
24362382;1;Kazan;1;25.07.2021
24362924;1;Vladivostok;1;24.08.2021
24362532;1;Moscow;1;06.03.2021
24357233;0;Novosibirsk;0;16.03.2021
24360199;0;Moscow;0;25.08.2020
24362285;1;Saint-Petersbourg;0;25.07.2020
24359390;1;Moscow;0;28.10.2020
24361115;1;Saint-Petersbourg;0;22.06.2020
24362572;1;Novosibirsk;1;23.05.2021
24362089;1;Moscow;1;17.04.2021
24359965;0;Moscow;0;29.07.2021
24359753;0;Moscow;0;21.02.2021
24356955;0;Saint-Petersbourg;0;27.10.2021
24362951;1;Vladivostok;0;26.01.2021
24361201;0;Novosibirsk;0;28.06.2020
24356972;0;Saint-Petersbourg;1;28.02.2021
24358801;1;Moscow;1;05.11.2021
24360316;0;Saint-Petersbourg;1;06.07.2020
24362023;0;Moscow;0;31.10.2021
24361030;0;Kazan;0;23.12.2021
24362528;0;Moscow;0;21.12.2021
24358154;1;Moscow;0;27.09.2021
24359337;1;Moscow;0;27.05.2021
24360609;0;Novosibirsk;0;30.03.2020
24361386;1;Saint-Petersbourg;1;01.10.2020
24359602;1;Novosibirsk;0;05.11.2021
24362731;0;Vladivostok;1;15.09.2020
24362906;0;Vladivostok;1;29.05.2020
24357078;1;Novosibirsk;0;05.02.2021
24356896;1;Moscow;1;22.12.2021
24358070;0;Moscow;0;21.12.2021
24360423;0;Moscow;1;05.07.2020
24357892;1;Novosibirsk;0;04.08.2020
24357656;0;Moscow;1;11.05.2021
24358123;0;Saint-Petersbourg;0;12.01.2020
24360656;1;Saint-Petersbourg;0;04.12.2021
24360392;1;Saint-Petersbourg;0;26.04.2021
24363113;1;Vladivostok;0;02.07.2021
24362688;1;Moscow;0;07.01.2021
24363046;0;Vladivostok;0;02.02.2021
24362677;0;Novosibirsk;1;10.07.2021
24357313;1;Saint-Petersbourg;0;26.05.2020
24359319;1;Moscow;0;02.10.2021
24361374;0;Moscow;0;01.08.2021
24361663;0;Novosibirsk;0;20.03.2020
24361248;1;Saint-Petersbourg;0;18.03.2020
24362805;1;Vladivostok;0;18.04.2020
24361330;0;Novosibirsk;1;01.09.2020
24362814;1;Vladivostok;0;11.05.2020
24360275;1;Saint-Petersbourg;0;25.07.2021
24357132;0;Novosibirsk;0;19.10.2021
24360482;0;Saint-Petersbourg;0;27.12.2021
24360300;0;Moscow;1;27.10.2021
24362839;0;Vladivostok;0;10.04.2020
24362521;0;Kazan;0;13.02.2021
24361203;1;Moscow;0;10.06.2020
24357495;1;Saint-Petersbourg;0;27.10.2021
24356831;0;Moscow;1;22.06.2020
24358054;1;Kazan;0;06.02.2020
24359963;1;Novosibirsk;1;20.08.2020
24356901;1;Kazan;0;08.12.2021
24359953;1;Saint-Petersbourg;1;08.04.2020
24362327;0;Moscow;1;28.09.2021
24361384;0;Novosibirsk;0;17.07.2021
24362645;1;Saint-Petersbourg;0;24.08.2020
24358887;1;Moscow;0;13.02.2021
24356933;1;Kazan;0;08.12.2021
24362634;1;Moscow;0;14.09.2021
24362027;0;Saint-Petersbourg;1;04.01.2021
24359351;0;Novosibirsk;0;29.07.2021
24357586;0;Moscow;1;14.05.2021
24358032;1;Kazan;0;20.08.2021
24362358;1;Moscow;1;23.07.2021
24357340;1;Novosibirsk;0;20.07.2021
24360337;0;Novosibirsk;0;14.12.2020
24357213;0;Moscow;0;25.11.2021
24362303;1;Moscow;1;15.08.2021
24361968;0;Saint-Petersbourg;0;14.01.2020
24360861;1;Novosibirsk;1;04.03.2021
24359858;0;Moscow;0;17.03.2021
24362338;1;Moscow;0;13.06.2021
24360869;1;Kazan;0;23.04.2020
24358495;0;Novosibirsk;0;08.08.2020
24357911;1;Moscow;0;07.12.2021
24360032;1;Novosibirsk;0;12.05.2021
24362102;0;Moscow;0;22.10.2021
24358978;1;Kazan;0;05.04.2020
24356926;0;Kazan;0;02.09.2020
24362256;1;Novosibirsk;0;31.08.2020
24360292;1;Kazan;0;23.04.2020
24360542;0;Saint-Petersbourg;0;25.03.2021
24357692;0;Moscow;0;26.11.2021
24362618;1;Saint-Petersbourg;0;11.05.2020
24359420;1;Kazan;0;10.04.2021
24361999;0;Novosibirsk;1;08.10.2020
24362241;0;Saint-Petersbourg;1;02.09.2020
24357508;0;Novosibirsk;0;08.11.2021
24362719;1;Vladivostok;0;09.07.2020
24362348;0;Moscow;0;08.05.2021
24361877;0;Moscow;0;27.07.2020
24358470;0;Moscow;0;13.03.2020
24362353;1;Saint-Petersbourg;0;19.05.2020
24359400;0;Saint-Petersbourg;0;15.03.2021
24360570;0;Moscow;0;13.02.2021
24359878;1;Kazan;0;04.03.2021
24362181;0;Moscow;1;30.03.2021
24360320;0;Novosibirsk;0;05.07.2020
24361239;0;Kazan;0;17.12.2020
24360984;1;Moscow;0;07.12.2021
24362863;0;Vladivostok;1;30.07.2020
24362492;1;Kazan;1;27.12.2020
24358654;0;Novosibirsk;0;19.03.2021
24360748;0;Novosibirsk;0;09.06.2020
24359455;1;Moscow;1;20.05.2020
24357910;1;Moscow;0;01.06.2021
24358082;0;Kazan;0;26.10.2021
24359867;1;Moscow;1;04.06.2021
24359974;1;Saint-Petersbourg;0;16.04.2021
24362408;1;Saint-Petersbourg;0;01.07.2021
24358094;1;Kazan;0;29.11.2020
24356887;1;Kazan;1;26.01.2020
24359970;1;Novosibirsk;0;31.05.2021
24362178;1;Moscow;0;19.12.2021
24356979;1;Moscow;1;03.10.2021
24361704;0;Saint-Petersbourg;0;27.01.2021
24360455;1;Novosibirsk;1;07.06.2021
24361691;0;Saint-Petersbourg;0;14.01.2020
24358670;0;Novosibirsk;0;20.03.2021
24360453;0;Moscow;0;28.03.2021
24359367;1;Moscow;0;03.05.2021
24357142;0;Novosibirsk;0;18.10.2021
24360343;1;Novosibirsk;0;15.03.2021
24362495;1;Novosibirsk;1;22.04.2020
24358034;1;Novosibirsk;0;11.02.2021
24360454;0;Saint-Petersbourg;1;18.06.2021
24359386;1;Kazan;1;17.02.2020
24357601;0;Moscow;0;26.10.2021
24358337;1;Saint-Petersbourg;1;27.06.2021
24362813;1;Vladivostok;0;26.11.2020
24362566;0;Saint-Petersbourg;1;21.08.2021
24357597;0;Moscow;0;23.02.2021
24360263;1;Novosibirsk;1;15.02.2021
24362788;0;Vladivostok;1;16.04.2020
24360416;0;Moscow;0;19.04.2020
24356879;1;Moscow;1;21.09.2020
24362558;0;Moscow;0;02.03.2021
24361139;0;Kazan;1;06.04.2020
24359548;0;Moscow;0;26.03.2021
24363010;1;Vladivostok;0;18.04.2021
24362445;1;Moscow;0;21.01.2020
24356830;1;Saint-Petersbourg;1;10.04.2021
24360129;0;Saint-Petersbourg;1;05.11.2020
24360061;0;Kazan;0;26.06.2020
24358414;1;Kazan;0;08.01.2020
24357839;1;Novosibirsk;0;07.04.2021
24359071;0;Novosibirsk;0;17.09.2021
24359431;0;Moscow;0;26.03.2021
24358273;0;Saint-Petersbourg;1;25.05.2020
24357677;0;Saint-Petersbourg;0;19.09.2020
24357451;1;Kazan;0;13.10.2021
24359960;0;Novosibirsk;0;08.06.2020
24357577;1;Moscow;0;02.05.2020
24359925;0;Moscow;1;17.12.2021
24362927;0;Vladivostok;0;16.08.2021
24359221;0;Kazan;0;19.03.2020
24362125;0;Moscow;0;27.06.2021
24358686;0;Novosibirsk;1;12.03.2020
24360357;0;Kazan;1;29.08.2020
24359183;1;Moscow;1;27.07.2020
24361742;0;Moscow;0;23.03.2021
24358818;0;Kazan;1;29.03.2021
24359415;0;Saint-Petersbourg;0;24.03.2021
24361789;0;Moscow;0;16.05.2021
24358528;1;Moscow;0;13.08.2021
24362183;1;Novosibirsk;0;18.10.2020
24362981;0;Vladivostok;1;04.12.2021
24357139;1;Moscow;0;24.03.2021
24358087;0;Moscow;0;28.09.2021
24363071;1;Vladivostok;0;03.10.2021
24357103;1;Kazan;0;15.03.2021
24358571;0;Moscow;0;26.07.2021
24363049;0;Vladivostok;0;29.09.2021
24357936;1;Novosibirsk;0;05.12.2021
24359119;1;Moscow;0;17.05.2021
24360966;0;Saint-Petersbourg;0;16.12.2020
24361928;1;Moscow;0;31.07.2021
24357084;1;Saint-Petersbourg;1;12.03.2021
24359315;1;Novosibirsk;0;02.07.2021
24358941;1;Kazan;0;27.08.2021
24358150;0;Kazan;1;21.07.2021
24357719;0;Novosibirsk;1;14.11.2021
24360805;1;Kazan;1;15.10.2020
24360025;1;Saint-Petersbourg;0;21.04.2021
24361654;0;Saint-Petersbourg;0;12.10.2021
24359538;0;Saint-Petersbourg;1;09.09.2021
24360249;1;Moscow;0;15.11.2021
24358839;1;Saint-Petersbourg;0;07.03.2021
24362096;0;Saint-Petersbourg;1;14.06.2020
24358691;1;Kazan;0;19.06.2021
24362103;0;Saint-Petersbourg;0;09.02.2021
24361092;0;Moscow;0;11.07.2021
24360525;1;Moscow;0;25.08.2021
24362565;1;Kazan;0;11.02.2020
24357985;0;Moscow;0;24.12.2021
24358850;1;Saint-Petersbourg;0;10.06.2020
24357097;0;Novosibirsk;0;10.05.2020
24357799;1;Kazan;0;20.10.2021
24362469;1;Moscow;0;25.11.2020
24361840;0;Moscow;0;12.05.2020
24361706;0;Saint-Petersbourg;0;27.04.2021
24359859;1;Novosibirsk;0;16.10.2021
24361665;1;Kazan;1;01.05.2020
24357211;0;Moscow;1;12.09.2021
24361041;0;Moscow;0;24.07.2021
24362269;0;Novosibirsk;0;14.07.2021
24361588;1;Kazan;0;04.01.2021
24358476;1;Moscow;0;22.04.2021
24361910;0;Saint-Petersbourg;0;21.05.2021
24358704;1;Moscow;1;01.04.2020
24359491;1;Saint-Petersbourg;0;05.07.2021
24362916;0;Vladivostok;1;16.04.2021
24362200;1;Saint-Petersbourg;0;27.01.2020
24357759;0;Saint-Petersbourg;0;04.05.2021
24361331;0;Saint-Petersbourg;0;29.06.2021
24361904;1;Moscow;0;09.09.2020
24358215;1;Kazan;0;10.05.2020
24362451;0;Novosibirsk;0;06.05.2021
24358367;1;Saint-Petersbourg;0;26.04.2020
24362569;1;Saint-Petersbourg;1;01.07.2021
24357531;1;Saint-Petersbourg;0;25.04.2021
24361380;0;Saint-Petersbourg;0;25.07.2020
24362298;1;Saint-Petersbourg;0;25.10.2021
24359623;0;Novosibirsk;0;19.11.2021
24359735;1;Kazan;1;30.04.2021
24358004;1;Kazan;1;30.05.2020
24363007;1;Vladivostok;0;20.02.2021
24361841;0;Moscow;0;27.03.2021
24359796;1;Kazan;0;18.03.2020
24357791;0;Moscow;1;26.05.2021
24360074;0;Novosibirsk;0;18.07.2021
24358311;0;Kazan;1;02.07.2020
24359591;1;Saint-Petersbourg;0;27.07.2021
24361716;1;Moscow;0;12.04.2021
24357695;0;Novosibirsk;0;13.07.2021
24360803;0;Kazan;1;27.03.2021
24359445;1;Novosibirsk;0;25.05.2021
24359827;0;Saint-Petersbourg;0;30.11.2021
24358995;1;Novosibirsk;0;31.05.2020
24358621;0;Moscow;0;12.11.2021
24357961;0;Moscow;0;08.10.2021
24362904;1;Vladivostok;0;29.09.2020
24358901;1;Novosibirsk;1;01.10.2021
24362112;1;Kazan;1;27.05.2021
24362737;0;Vladivostok;1;26.05.2020
24358353;0;Kazan;0;08.01.2020
24358624;0;Kazan;0;09.08.2021
24362002;0;Saint-Petersbourg;0;22.12.2020
24360955;0;Moscow;0;08.09.2021
24358870;1;Saint-Petersbourg;0;24.06.2021
24359356;0;Saint-Petersbourg;1;08.07.2021
24357498;1;Moscow;1;22.07.2020
24360435;1;Novosibirsk;1;23.04.2020
24362767;0;Vladivostok;0;23.06.2020
24358647;0;Kazan;0;02.06.2020
24359865;1;Novosibirsk;0;10.10.2021
24358062;0;Moscow;0;11.06.2021
24361839;1;Kazan;0;01.02.2020
24361211;1;Novosibirsk;0;21.12.2021
24359328;0;Moscow;0;12.02.2020
24360306;1;Saint-Petersbourg;0;18.06.2021
24361485;0;Novosibirsk;1;24.10.2021
24357514;1;Kazan;1;26.05.2021
24359750;0;Saint-Petersbourg;1;16.03.2021
24357591;1;Moscow;1;04.10.2020
24361728;1;Moscow;0;23.10.2021
24358649;0;Kazan;1;08.03.2021
24357022;0;Moscow;1;28.10.2021
24357210;0;Saint-Petersbourg;0;01.09.2021
24357295;0;Saint-Petersbourg;1;07.01.2021
24360485;1;Saint-Petersbourg;0;29.07.2020
24359338;1;Moscow;0;04.01.2020
24358205;0;Moscow;0;28.05.2021
24363094;0;Vladivostok;0;23.06.2021
24358439;1;Saint-Petersbourg;0;25.05.2020
24362579;0;Kazan;0;01.02.2020
24358296;0;Saint-Petersbourg;0;09.05.2021
24362698;1;Saint-Petersbourg;1;25.04.2020
24358999;0;Saint-Petersbourg;0;26.03.2020
24358618;0;Moscow;1;18.10.2021
24361419;1;Saint-Petersbourg;0;21.06.2020
24357894;1;Novosibirsk;0;28.03.2020
24362896;0;Vladivostok;0;16.07.2020
24362131;0;Novosibirsk;0;04.10.2021
24357536;1;Saint-Petersbourg;1;29.09.2020
24362889;1;Vladivostok;0;09.06.2020
24356812;1;Novosibirsk;0;09.11.2021
24361547;0;Moscow;0;15.04.2021
24360398;1;Saint-Petersbourg;1;11.02.2021
24357723;0;Novosibirsk;0;12.08.2020
24359565;1;Novosibirsk;0;05.05.2021
24359595;0;Moscow;0;11.11.2021
24362998;1;Vladivostok;1;29.06.2021
24359765;0;Kazan;1;19.04.2020
24361652;1;Novosibirsk;1;04.06.2021
24359068;0;Novosibirsk;1;16.02.2020
24361291;0;Saint-Petersbourg;0;22.11.2020
24359008;1;Moscow;1;21.07.2020
24358502;1;Novosibirsk;0;15.11.2020
24359473;0;Saint-Petersbourg;1;20.07.2020
24358731;0;Moscow;0;30.04.2021
24363002;0;Vladivostok;0;04.09.2021
24363166;1;Vladivostok;0;09.03.2021
24360498;1;Novosibirsk;1;20.01.2021
24362196;0;Saint-Petersbourg;0;06.10.2021
24360662;0;Moscow;0;01.01.2021
24361812;1;Saint-Petersbourg;0;14.04.2020
24361896;0;Kazan;0;16.09.2020
24360096;0;Kazan;0;13.08.2020
24360182;1;Kazan;0;19.02.2021
24358146;0;Moscow;0;22.09.2020
24358463;1;Saint-Petersbourg;0;09.02.2020
24362022;1;Kazan;0;24.09.2020
24363053;0;Vladivostok;1;30.11.2021
24359060;1;Moscow;0;07.03.2021
24359055;0;Novosibirsk;0;29.11.2021
24362434;0;Kazan;0;22.02.2020
24359037;0;Novosibirsk;1;26.09.2021
24362784;1;Vladivostok;0;05.04.2020
24360031;0;Novosibirsk;0;28.09.2021
24361862;1;Saint-Petersbourg;0;03.04.2020
24362140;0;Moscow;0;08.02.2020
24357173;0;Kazan;1;04.05.2021
24358261;0;Novosibirsk;0;13.08.2021
24360663;0;Novosibirsk;0;28.03.2020
24360765;0;Novosibirsk;1;18.08.2020
24358014;1;Novosibirsk;0;03.03.2021
24358587;0;Kazan;0;21.04.2020
24357178;0;Kazan;1;24.12.2020
24362130;0;Moscow;1;02.06.2020
24358156;0;Kazan;1;08.03.2020
24362763;0;Vladivostok;0;12.01.2020
24357977;0;Moscow;1;01.05.2020
24356983;0;Kazan;0;26.08.2021
24360328;1;Moscow;0;03.03.2021
24361878;1;Moscow;0;28.08.2020
24361168;1;Saint-Petersbourg;0;18.05.2020
24359433;1;Moscow;0;20.07.2021
24362681;0;Moscow;1;27.12.2020
24357066;1;Novosibirsk;0;03.10.2020
24357598;1;Moscow;1;07.09.2021
24360324;0;Moscow;0;03.02.2021
24356805;1;Moscow;1;27.07.2021
24359211;0;Saint-Petersbourg;0;02.11.2021
24357309;1;Novosibirsk;0;06.11.2021
24357532;1;Novosibirsk;0;26.08.2021
24358218;0;Moscow;0;19.09.2021
24358964;0;Kazan;1;18.07.2021
24357816;1;Saint-Petersbourg;0;02.08.2021
24359396;1;Kazan;0;08.03.2020
24360087;1;Saint-Petersbourg;0;14.01.2021
24361160;0;Saint-Petersbourg;1;12.12.2021
24362016;1;Saint-Petersbourg;1;05.02.2020
24360835;1;Saint-Petersbourg;0;08.01.2021
24358319;1;Kazan;0;24.12.2021
24362779;1;Vladivostok;0;02.10.2020
24358979;1;Moscow;0;31.08.2021
24361792;1;Moscow;0;06.12.2021
24362265;0;Saint-Petersbourg;1;12.03.2020
24361671;1;Kazan;0;15.06.2020
24357363;1;Novosibirsk;1;31.01.2020
24359593;0;Moscow;0;21.08.2021
24361159;1;Saint-Petersbourg;0;06.05.2021
24361083;0;Novosibirsk;0;02.02.2021
24361570;1;Novosibirsk;0;16.04.2021
24359413;0;Moscow;0;07.01.2021
24360261;0;Kazan;0;08.10.2020
24360346;0;Kazan;1;24.02.2021
24359969;0;Saint-Petersbourg;1;02.01.2021
24357815;1;Saint-Petersbourg;1;03.06.2020
24361325;0;Novosibirsk;1;01.10.2021
24358207;1;Saint-Petersbourg;0;05.08.2021
24361783;0;Saint-Petersbourg;0;06.05.2021
24358671;1;Moscow;0;04.12.2021
24361753;0;Novosibirsk;0;27.11.2021
24358924;1;Moscow;0;09.12.2021
24361491;0;Kazan;0;10.06.2021
24360246;0;Novosibirsk;0;01.09.2020
24361777;0;Saint-Petersbourg;0;11.03.2021
24359187;1;Moscow;0;19.12.2020
24359671;1;Saint-Petersbourg;0;25.10.2020
24357509;0;Novosibirsk;1;27.07.2021
24359441;0;Novosibirsk;0;19.08.2020
24359775;0;Moscow;1;30.03.2021
24358974;1;Moscow;0;29.05.2021
24358160;1;Novosibirsk;0;10.02.2021
24357550;0;Saint-Petersbourg;0;23.05.2020
